 Rk,Pass Coverage Player,Pass Coverage Age,Pass Coverage Team,Pass Coverage Pos,Pass Coverage GAME,Pass Coverage GameStart,Pass Coverage Int,Pass Coverage Tgt,Pass Coverage Cmp,Pass Coverage Cmp%,Pass Coverage Yds,Pass Coverage Yds/Cmp,Pass Rush Yds/Tgt,Pass Rush TD,Pass Rush Rat,Pass Rush DADOT,Pass Rush Air,Pass Rush YAC,Tackles Bltz,Tackles Hrry,Tackles QBKD,additional Bats, Sk, Prss, Comb, MTkl, MTkl%,,
620,Jaquelin Roy,24,NWE,DT,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,17,1,5.6,RoyxJa00,,,,,,
621,Maason Smith,22,JAX,DT,11,5,0,1,1,100,5,5,5,0,87.5,0,0,5,0,2,1,3,3,6,17,0,0,SmitMa07,
622,Christian Wilkins,29,LVR,DT,5,5,0,1,1,100,4,4,4,0,83.3,-7,-7,11,0,1,3,0,2,7,17,2,10.5,WilkCh00,
623,Marco Wilson,25,2TM,CB,16,0,0,23,16,69.6,206,12.9,9,1,111.9,8.7,123,83,0,0,0,0,0,0,17,4,19,WilsMa04,
623,Marco Wilson,25,NWE,CB,10,0,0,18,14,77.8,177,12.6,9.8,1,126.2,7.3,98,79,0,0,0,0,0,0,15,4,21.1,WilsMa04,
623,Marco Wilson,25,CIN,CB,6,0,0,5,2,40,29,14.5,5.8,0,59.6,13.8,25,4,0,0,0,0,0,0,2,0,0,WilsMa04,
624,Jaire Alexander,27,GNB,CB,7,7,2,30,17,56.7,231,13.6,7.7,3,86.9,9.8,143,88,0,0,0,0,0,0,16,2,11.1,AlexJa00,
625,Zayne Anderson,27,GNB,S,16,2,1,2,0,0,11,5.5,0,10.4,12.5,5,6,1,0,0,0,0,0,16,1,5.9,AndeZa02,,
626,Isaiah Foskey,24,NOR,DE,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,16,0,0,FoskIs00,,,,,,
627,Eddie Goldman,30,ATL,NT,17,10,0,0,0,0,0,0,0,0,0,2,0,1,3,16,3,15.8,GoldEd00,,,,,,
628,Dylan Horton,24,HOU,DE,13,0,0,0,0,0,0,0,0,0,1,2,1,0,3,16,1,5.9,HortDy00,,,,,,
629,Maurice Hurst Jr.,29,CLE,DT,8,2,0,0,0,0,0,0,0,0,0,0,0,0.5,1,16,0,0,HursMa00,,,,,,
630,DeAngelo Malone,25,ATL,OLB,17,0,0,3,2,66.7,9,4.5,3,0,70.1,1.7,5,4,3,2,1,0,2,5,16,1,5.9,MaloDe00,
631,Matt Milano,30,BUF,LB,4,4,0,8,5,62.5,60,12,7.5,0,85.4,0.5,-5,65,4,0,2,0,0,2,16,8,33.3,MilaMa00,
632,George Odum,31,SFO,S,12,2,0,11,7,63.6,211,30.1,19.2,2,146.8,17.7,129,82,0,0,0,0,0,0,16,1,5.9,OdumGe00,
633,Del'Shawn Phillips,28,HOU,LB,17,0,0,3,3,100,33,11,11,0,112.5,4.3,13,20,1,0,0,0,0,0,16,1,5.9,PhilDe00,
634,Cam Smith,24,MIA,CB,6,0,0,20,15,75,169,11.3,8.5,0,99.8,9.5,132,37,1,0,0,0,0,0,16,0,0,SmitCa02,
635,Dawuane Smoot,29,BUF,DE,11,4,0,1,1,100,4,4,4,0,83.3,1,1,3,0,3,3,1,1.5,8,16,3,15.8,SmooDa00,
636,Kindle Vildor,27,DET,CB,17,2,0,25,11,44,140,12.7,5.6,0,62.1,15.8,67,73,0,0,0,0,0,0,16,1,5.9,VildKi00,
637,DeShawn Williams,32,CAR,DT,12,1,0,0,0,0,0,0,0,0,2,3,0,0.5,6,16,2,11.1,WillDe04,,,,,,
638,Andrew Booth,24,DAL,CB,7,2,0,15,12,80,193,16.1,12.9,2,158.3,9.8,132,61,0,0,0,0,0,0,15,0,0,BootAn00,
639,Raekwon Davis,27,IND,DT,17,0,0,1,1,100,-2,-2,-2,0,79.2,-3,-3,1,0,1,0,0,0,1,15,0,0,DaviRa03,
640,Victor Dimukeje,25,ARI,OLB,11,0,0,4,3,75,26,8.7,6.5,0,91.7,-5.3,-13,39,5,1,6,0,0,7,15,1,6.3,DimuVi00,
641,McKinnley Jackson,23,CIN,DT,13,1,0,0,0,0,0,0,0,0,1,0,0,1,2,15,0,0,JackMc00,,,,,,
642,Jaylon Jones,27,CHI,DB,8,1,0,10,7,70,76,10.9,7.6,0,92.1,7.8,63,13,0,0,0,0,0,0,15,0,0,JoneJa12,
643,Sam Kamara,27,CLE,DE,11,1,0,0,0,0,0,0,0,0,1,0,0,0,1,15,0,0,KamaSa00,,,,,,
644,Carl Lawson,29,DAL,DE,15,3,0,1,1,100,1,1,1,0,79.2,0,0,1,5,5,8,0,5,19,15,1,6.3,LawsCa00,
645,Jacob Martin,29,CHI,DL,11,0,0,5,2,40,23,11.5,4.6,0,54.6,0.8,3,20,0,2,3,1,3,8,15,2,11.8,MartJa02,
646,John Ridgeway,25,NOR,DT,13,0,0,0,0,0,0,0,0,0,2,0,1,0,2,15,5,25,RidgJo00,,,,,,
647,Kelee Ringo,22,PHI,CB,17,1,0,9,5,55.6,113,22.6,12.6,1,137.5,14.1,53,60,1,0,0,0,0,0,15,1,6.3,RingKe00,
648,Kentavius Street,28,ATL,DL,13,0,0,0,0,0,0,0,0,0,2,0,0,1,3,15,0,0,StreKe00,,,,,,
649,Cameron Sutton,29,PIT,CB,9,2,0,29,14,48.3,155,11.1,5.3,3,99.1,7.7,69,86,12,0,0,1,0,0,15,1,6.3,SuttCa00,
650,Jay Tufele,25,CIN,DT,13,3,0,0,0,0,0,0,0,0,1,1,1,0.5,3,15,2,11.8,TufeJa00,,,,,,
651,K'Von Wallace,27,SEA,S,9,0,0,5,5,100,72,14.4,14.4,0,118.7,8.6,43,29,0,0,0,0,0,0,15,1,6.3,WallKV00,
652,Andrew Wingard,28,JAX,S,8,2,0,8,4,50,34,8.5,4.3,0,61.5,10.4,25,9,2,1,0,0,0,1,15,1,6.3,WingAn01,
653,Montravius Adams,29,PIT,DT,11,0,0,1,1,100,4,4,4,0,83.3,3,3,1,0,1,0,0,1,2,14,0,0,AdamMo00,
654,Myles Bryant,26,HOU,CB,11,0,0,8,4,50,26,6.5,3.3,0,57.3,3.8,15,11,5,1,0,0,0,1,14,1,6.7,BryaMy01,
655,DeWayne Carter,24,BUF,DT,11,3,0,1,1,100,-2,-2,-2,0,79.2,-3,-3,1,0,0,2,1,0,2,14,0,0,CartDe03,
656,Michael Davis,29,WAS,CB,15,2,0,21,15,71.4,174,11.6,8.3,0,96.1,6.6,97,77,0,0,0,0,0,0,14,3,17.6,DaviMi03,
657,Khalil Dorsey,26,DET,CB,14,1,0,11,6,54.5,140,23.3,12.7,0,99.6,18.9,86,54,0,0,0,0,0,0,14,1,6.7,DorsKh00,
658,Samuel Eguavoen,31,NYJ,LB,17,1,0,0,0,0,0,0,0,2,0,0,0,0,0,14,1,6.7,EguaSa00,,,,,,
659,Tomon Fox,26,NYG,OLB,11,0,0,2,2,100,16,8,8,0,100,-3,-6,22,8,0,2,0,1,3,14,2,12.5,FoxxTo00,
660,Tyrek Funderburk,24,TAM,CB,13,2,0,16,15,93.8,201,13.4,12.6,2,158.3,10.1,113,88,0,0,0,0,0,0,14,4,22.2,FundTy00,
661,Elijah Garcia,26,NYG,DL,5,3,0,0,0,0,0,0,0,0,0,1,0,0,1,14,0,0,GarcEl00,,,,,,
662,Richie Grant,27,ATL,S,17,1,0,12,6,50,74,12.3,6.2,1,97.2,9,17,57,5,2,0,0,0,2,14,2,12.5,GranRi00,
663,Michael Hall,21,CLE,DT,8,3,0,1,1,100,8,8,8,0,100,-3,-3,11,4,6,4,0,1,11,14,0,0,HallMi00,
664,D'Marco Jackson,26,NOR,LB,10,0,0,3,2,66.7,15,7.5,5,0,78.5,4.3,8,7,2,0,0,0,0,0,14,2,12.5,JackDM00,
665,Shemar Jean-Charles,26,NOR,DB,9,2,1,12,7,58.3,109,15.6,9.1,1,81.6,17.9,99,10,0,0,0,0,0,0,14,1,6.7,JeanSh00,
666,Marshawn Kneeland,23,DAL,DE,11,1,0,1,1,100,7,7,7,0,95.8,-2,-2,9,2,5,3,0,0,8,14,3,17.6,KneeMa00,
667,DeMarcus Lawrence,32,DAL,DE,4,4,0,0,0,0,0,0,0,0,4,3,0,3,10,14,3,17.6,LawrDe00,,,,,,
668,Uchenna Nwosu,28,SEA,LB,6,2,0,4,4,100,28,7,7,1,135.4,0.5,2,26,6,1,4,1,1,6,14,1,6.7,NwosUc00,
669,Haason Reddick,30,NYJ,LB,10,2,0,3,1,33.3,5,5,1.7,0,42.4,13.7,2,3,29,3,2,1,1,7,14,2,12.5,ReddHa00,
670,Jalen Reeves-Maybin,29,DET,LB,10,0,0,13,13,100,129,9.9,9.9,2,147.6,2.9,38,91,22,1,0,0,0,1,14,3,17.6,ReevJa00,
671,Juanyeh Thomas,24,DAL,S,13,0,0,5,3,60,18,6,3.6,1,106.7,7.6,14,4,2,0,0,0,0,0,14,2,12.5,ThomJu03,
672,Tavierre Thomas,28,TAM,CB,17,0,0,5,5,100,67,13.4,13.4,0,118.7,8.2,41,26,2,0,0,0,0,0,14,2,12.5,ThomTa01,
673,Nathaniel Watson,24,CLE,LB,14,1,0,2,0,0,0,0,0,39.6,10.5,0,0,0,0,0,0,0,0,14,0,0,WatsNa00,,
674,Tyrus Wheat,25,DAL,DE,8,0,0,0,0,0,0,0,0,0,4,1,0,0.5,6,14,1,6.7,WheaTy02,,,,,,
675,Yannick Ngakoue,29,2TM,LB,11,0,0,0,0,0,0,0,0,6,4,2,0,1.5,8,14,1,6.7,NgakYa00,,,,,,
675,Yannick Ngakoue,29,BAL,OLB,5,0,0,0,0,0,0,0,0,0,2,1,0,1.5,5,5,0,0,NgakYa00,,,,,,
675,Yannick Ngakoue,29,NWE,LB,6,0,0,0,0,0,0,0,0,6,2,1,0,0,3,9,1,10,NgakYa00,,,,,,
676,Quinton Jefferson,31,2TM,DT,12,0,0,0,0,0,0,0,0,0,3,2,0,2,7,14,2,12.5,JeffQu00,,,,,,
676,Quinton Jefferson,31,CLE,DT,5,0,0,0,0,0,0,0,0,0,0,1,0,1,2,6,0,0,JeffQu00,,,,,,
676,Quinton Jefferson,31,BUF,DT,7,0,0,0,0,0,0,0,0,0,3,1,0,1,5,8,2,20,JeffQu00,,,,,,
677,Denico Autry,34,HOU,DE,10,2,0,1,1,100,7,7,7,0,95.8,-4,-4,11,0,3,3,2,3,9,13,2,13.3,AutrDe00,
678,Andrew Billings,29,CHI,LDT,8,8,0,0,0,0,0,0,0,0,4,2,0,1,7,13,1,7.1,BillAn00,,,,,,
679,Josh Blackwell,25,CHI,DB,17,1,1,7,5,71.4,60,12,8.6,0,57.7,6,19,41,6,1,0,0,0,1,13,1,7.1,BlacJo00,
680,Jowon Briggs,23,CLE,DT,6,0,0,1,1,100,12,12,12,0,116.7,6,6,6,0,0,2,0,0,2,13,1,7.1,BrigJo00,
681,Jaden Crumedy,24,CAR,DT,5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,13,1,7.1,CrumJa00,,,,,,
682,Tommy Eichenberg,23,LVR,LB,14,1,0,5,5,100,53,10.6,10.6,1,150.4,-1.8,-9,62,3,1,0,0,0,1,13,1,7.1,EichTo00,
683,Mike Ford,29,CLE,CB,17,0,0,5,4,80,45,11.3,9,1,143.7,8,38,7,0,0,0,0,0,0,13,1,7.1,FordMi01,
684,Darrick Forrest,25,WAS,S,10,1,0,6,4,66.7,23,5.8,3.8,1,113.2,3.8,21,2,1,1,0,0,0,1,13,1,7.1,ForrDa00,
685,Jaylen Harrell,22,TEN,OLB,17,0,0,2,2,100,12,6,6,0,91.7,2,4,8,0,1,0,0,0,1,13,3,18.8,HarrJa05,
686,Bryce Huff,26,PHI,DE,12,6,0,4,4,100,19,4.8,4.8,0,86.5,-0.5,-2,21,2,3,2,0,2.5,8,13,3,18.8,HuffBr00,
687,Javontae Jean-Baptiste,24,WAS,DE,12,1,0,1,1,100,3,3,3,0,79.2,-1,-1,4,1,2,1,0,1,4,13,0,0,JeanJa00,
688,Brandon Joseph,23,DET,S,14,1,0,5,3,60,55,18.3,11,0,97.9,17.2,42,13,0,0,0,0,0,0,13,1,7.1,JoseBr00,
689,Maema Njongmeta,23,CIN,LB,17,1,0,5,5,100,29,5.8,5.8,0,90.8,3.2,16,13,0,0,0,0,0,0,13,0,0,NjonMa00,
690,Amen Ogbongbemiga,26,CHI,LB,17,0,0,3,2,66.7,1,0.5,0.3,1,109.7,3.3,-4,5,0,0,0,0,1,1,13,0,0,OgboAm00,
691,D'Angelo Ross,28,HOU,CB,10,2,0,13,11,84.6,132,12,10.2,1,134.6,9.2,83,49,1,0,0,0,0,0,13,3,18.8,RossDA03,
692,Asante Samuel Jr.,25,LAC,CB,4,4,0,18,12,66.7,138,11.5,7.7,0,89.6,7.6,84,54,0,0,0,0,0,0,13,3,18.8,SamuAs00,
693,Brenden Schooler,27,NWE,S,17,0,0,4,2,50,9,4.5,2.3,1,95.8,13.8,0,9,4,0,1,0,2,3,13,0,0,PBAP-1,SchoBr00
694,Javon Solomon,23,BUF,DE,14,0,0,0,0,0,0,0,0,1,2,4,0,2,8,13,3,18.8,SoloJa00,,,,,,
695,Drake Thomas,24,SEA,LB,17,0,0,3,2,66.7,16,8,5.3,0,79.9,4.3,8,8,2,0,0,0,0,0,13,1,7.1,ThomDr00,
696,Eric Watts,24,NYJ,DL,14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,13,2,13.3,WattEr00,,,,,,
697,Kristian Welch,26,2TM,LB,15,2,0,3,2,66.7,17,8.5,5.7,0,81.2,0.7,4,13,0,0,0,0,0,0,13,1,7.1,WelcKr00,
697,Kristian Welch,26,DEN,LB,6,1,0,2,1,50,12,12,6,0,68.7,-1.5,-1,13,0,0,0,0,0,0,8,0,0,WelcKr00,
697,Kristian Welch,26,BAL,LB,9,1,0,1,1,100,5,5,5,0,87.5,5,5,0,0,0,0,0,0,0,5,1,16.7,WelcKr00,
698,Ja'Whaun Bentley,28,NWE,LB,2,2,0,6,6,100,45,7.5,7.5,0,97.9,2.3,14,31,7,0,0,0,0.5,1,12,0,0,BentJa00,
699,C.J. Brewer,27,TAM,DL,12,0,0,0,0,0,0,0,0,0,0,1,2,2,3,12,3,20,BrewCJ00,,,,,,
700,Kei'Trel Clark,23,ARI,CB,15,1,1,10,8,80,92,11.5,9.2,1,98.7,7.3,62,30,1,0,0,0,1,1,12,1,7.7,ClarKe02,
701,Brenton Cox,24,GNB,DL,7,0,0,1,1,100,0,0,0,0,79.2,0,0,0,0,1,3,0,4,8,12,0,0,CoxxBr02,
702,Kalia Davis,26,SFO,DL,13,0,1,1,0,0,2,2,0,0,2,2,0,0,0,0,1,0,0,12,0,0,DaviKa01,,
703,Marcellas Dial,24,NWE,DB,17,1,0,5,4,80,43,10.8,8.6,0,102.5,7.2,37,6,0,0,0,0,0,0,12,2,14.3,DialMa00,
704,William Gholston,33,TAM,DL,17,3,0,0,0,0,0,0,0,0,1,3,0,1,5,12,0,0,GholWi00,,,,,,
705,Ta'Quon Graham,26,ATL,DL,10,0,0,0,0,0,0,0,0,0,1,1,0,0,2,12,2,14.3,GrahTa00,,,,,,
706,Malik Herring,27,KAN,DE,12,0,0,2,2,100,17,8.5,8.5,0,102.1,5.5,11,6,0,0,3,0,0,3,12,1,7.7,HerrMa02,
707,Kurt Hinish,25,HOU,DT,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,14.3,HiniKu00,,,,,,
708,Ka'dar Hollman,30,HOU,CB,7,1,0,10,6,60,73,12.2,7.3,0,82.5,11.2,64,9,0,0,0,0,0,0,12,0,0,HollKa00,
709,Jordan Jefferson,23,JAX,DT,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,12,0,0,JeffJo01,,,,,,
710,Desjuan Johnson,25,LAR,DE,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,7.7,JohnDe08,,,,,,
711,Chris Lammons,28,IND,CB,14,1,0,11,10,90.9,130,13,11.8,2,155.5,4.2,47,83,2,1,0,0,1,2,12,3,20,LammCh00,
712,Arron Mosby,25,GNB,DL,16,0,0,2,0,0,0,0,0,39.6,4,0,0,0,2,1,1,0.5,4,12,1,7.7,MosbAr00,,
713,Segun Olubi,25,IND,LB,17,0,0,1,1,100,25,25,25,0,118.7,13,13,12,0,0,0,0,0,0,12,0,0,OlubSe00,
714,Nehemiah Pritchett,23,SEA,CB,10,1,0,18,13,72.2,206,15.8,11.4,1,128.5,11.9,130,76,0,0,0,0,0,0,12,5,29.4,PritNe00,
715,Jordon Riley,26,NYG,DL,13,5,0,0,0,0,0,0,0,0,1,1,0,0,2,12,2,14.3,RileJo00,,,,,,
716,M.J. Stewart,29,HOU,S,15,0,0,4,1,25,19,19,4.8,0,46.9,15.8,17,2,3,0,0,0,0,0,12,1,7.7,StewM.00,
717,Zeke Turner,28,DET,LB,9,0,0,5,5,100,62,12.4,12.4,2,157.9,4.8,24,38,11,0,2,0,0.5,3,12,0,0,TurnZe00,
718,Carlos Watkins,31,DAL,DE,15,0,0,0,0,0,0,0,0,0,2,0,0,0,2,12,0,0,WatkCa00,,,,,,
719,Mike Edwards,28,2TM,S,8,2,0,8,4,50,52,13,6.5,0,70.8,14,39,13,6,1,1,0,0,2,12,0,0,EdwaMi01,
719,Mike Edwards,28,BUF,S,3,0,0,2,1,50,5,5,2.5,0,56.2,11.5,4,1,0,0,0,0,0,0,1,0,0,EdwaMi01,
719,Mike Edwards,28,TAM,S,5,2,0,6,3,50,47,15.7,7.8,0,76.4,14.8,35,12,6,1,1,0,0,2,11,0,0,EdwaMi01,
720,Khalil Davis,28,2TM,DT,12,0,0,1,1,100,14,14,14,0,118.7,2,2,12,0,1,1,0,1,3,12,3,20,DaviKh00,
720,Khalil Davis,28,HOU,DT,9,0,0,1,1,100,14,14,14,0,118.7,2,2,12,0,0,1,0,1,2,9,2,18.2,DaviKh00,
720,Khalil Davis,28,SFO,DT,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,25,DaviKh00,,,,,,
721,Kwon Alexander,30,2TM,LB,5,4,0,3,3,100,48,16,16,1,158.3,8,24,24,3,0,0,0,0,0,12,1,7.7,AlexKw00,
721,Kwon Alexander,30,DEN,LB,3,2,0,2,2,100,15,7.5,7.5,1,137.5,-0.5,-1,16,0,0,0,0,0,0,8,1,11.1,AlexKw00,
721,Kwon Alexander,30,DET,LB,2,2,0,1,1,100,33,33,33,0,118.7,25,25,8,3,0,0,0,0,0,4,0,0,AlexKw00,
722,Emmanuel Forbes,23,2TM,CB,8,2,1,13,9,69.2,113,12.6,8.7,0,63.9,13.8,77,36,0,0,0,0,0,0,12,5,29.4,ForbEm00,
722,Emmanuel Forbes,23,WAS,CB,6,1,1,8,6,75,75,12.5,9.4,0,64.1,13.4,58,17,0,0,0,0,0,0,7,3,30,ForbEm00,
722,Emmanuel Forbes,23,LAR,CB,2,1,0,5,3,60,38,12.7,7.6,0,83.7,14.6,19,19,0,0,0,0,0,0,5,2,28.6,ForbEm00,
723,Elijah Campbell,29,MIA,DB,17,1,0,6,3,50,33,11,5.5,0,66.7,9.2,26,7,1,1,0,0,0,1,11,4,26.7,CampEl00,
724,Kevin Givens,27,SFO,DL,8,1,0,0,0,0,0,0,0,0,1,2,0,3.5,7,11,1,8.3,GiveKe01,,,,,,
725,Demone Harris,29,ATL,DL,9,0,0,3,1,33.3,9,9,3,0,42.4,9.3,-4,13,0,1,1,0,0,2,11,0,0,HarrDe06,
726,Dyontae Johnson,24,NYG,LB,2,0,0,5,4,80,38,9.5,7.6,0,98.3,5.8,13,25,3,0,0,0,0,0,11,0,0,JohnDy00,
727,Al-Quadin Muhammad,29,DET,DL,9,2,0,3,1,33.3,3,3,1,0,42.4,4,-2,5,0,3,2,0,3,8,11,0,0,MuhaAl00,
728,Siran Neal,30,MIA,CB,17,0,0,7,3,42.9,27,9,3.9,0,53.9,7.6,12,15,0,0,0,0,0,0,11,0,0,NealSi00,
729,Derrick Nnadi,28,KAN,DT,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,15.4,NnadDe00,,,,,,
730,Ruke Orhorhoro,23,ATL,DT,8,0,0,0,0,0,0,0,0,0,1,1,0,0,2,11,0,0,OrhoRu00,,,,,,
731,Rico Payton,25,NOR,CB,16,0,0,2,0,0,0,0,0,39.6,23,0,0,0,0,0,0,0,0,11,0,0,PaytRi00,,
732,Duke Riley,30,MIA,LB,17,2,0,4,3,75,7,2.3,1.8,1,116.7,1.8,1,6,4,1,0,0,0,1,11,1,8.3,RileDu00,
733,Nephi Sewell,26,NOR,LB,7,1,0,0,0,0,0,0,0,3,0,0,0,1,1,11,0,0,SeweNe00,,,,,,
734,Cameron Thomas,24,2TM,DE,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,1,8.3,ThomCa03,,,,,,
734,Cameron Thomas,24,KAN,DE,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,ThomCa03,,,,,,
734,Cameron Thomas,24,CLE,DE,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,0,ThomCa03,,,,,,
735,Eyioma Uwazurike,26,DEN,DL,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,11,1,8.3,UwazEy00,,,,,,
736,Tyus Bowser,29,2TM,LOLB,9,5,0,5,4,80,57,14.3,11.4,0,114.2,4.2,21,36,15,3,0,0,0,3,11,1,8.3,BowsTy00,
736,Tyus Bowser,29,SEA,OLB,2,1,0,1,1,100,10,10,10,0,108.3,4,4,6,3,1,0,0,0,1,1,1,50,BowsTy00,
736,Tyus Bowser,29,MIA,LOLB,7,4,0,4,3,75,47,15.7,11.8,0,113.5,4.3,17,30,12,2,0,0,0,2,10,0,0,BowsTy00,
737,Derrick Barnes,25,DET,LB,3,3,0,2,2,100,14,7,7,0,95.8,4.5,9,5,24,0,0,1,0,0,10,2,16.7,BarnDe02,
738,Isaiah Bolden,25,NWE,CB,14,0,0,15,8,53.3,57,7.1,3.8,0,62.4,9.1,12,45,0,0,0,0,0,0,10,2,16.7,BoldIs00,
739,AJ Finley,23,LAC,S,10,0,0,4,3,75,51,17,12.8,0,116.7,10,30,21,1,0,0,0,0,0,10,0,0,FinlAJ00,
740,Jonathan Harris,28,CAR,DE,7,0,0,1,0,0,0,0,0,39.6,-1,0,0,0,0,1,0,0,1,10,1,9.1,HarrJo05,,
741,Tre Hawkins,24,NYG,CB,3,1,1,9,3,33.3,30,10,3.3,0,4.2,13.1,27,3,0,0,0,0,0,0,10,2,16.7,HawkTr00,
742,Bruce Hector,30,NYJ,DL,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0,HectBr00,,,,,,
743,Kevin King,29,ATL,CB,15,1,0,11,9,81.8,110,12.2,10,0,108.3,10.7,58,52,2,0,0,0,0,0,10,2,16.7,KingKe01,
744,Jeremy McNichols,29,WAS,RB,17,1,0,1,1,100,43,43,43,0,118.7,2,2,41,0,0,0,0,0,0,10,2,16.7,McNiJe00,
745,Ifeatu Melifonwu,25,DET,S,3,3,0,7,5,71.4,48,9.6,6.9,0,90.2,6.7,32,16,8,2,1,0,1,4,10,0,0,MeliIf00,
746,Bilal Nichols,28,ARI,DL,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,10,2,16.7,NichBi00,,,,,,
747,Darius Robinson,23,ARI,DL,6,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10,0,0,RobiDa01,,,,,,
748,Brady Russell,26,SEA,TE,11,0,0,1,0,0,0,0,0,39.6,3,0,0,0,0,0,0,0,0,10,0,0,RussBr00,,
749,Greg Stroman,28,NYG,CB,4,1,0,12,9,75,115,12.8,9.6,1,132.3,10.3,66,49,3,1,0,0,0,1,10,2,16.7,StroGr00,
750,Xavier Thomas,25,ARI,OLB,14,0,0,5,5,100,37,7.4,7.4,0,97.5,2.2,11,26,12,3,1,1,2.5,7,10,1,9.1,ThomXa01,
751,Josh Wallace,24,LAR,DB,17,3,0,15,8,53.3,49,6.1,3.3,0,60.1,5.5,-3,52,5,0,0,0,0,0,10,3,23.1,WallJo00,
752,Jihad Ward,30,MIN,OLB,17,2,0,2,1,50,9,9,4.5,0,62.5,3,0,9,46,3,14,1,1,18,10,1,9.1,WardJi02,
753,Kris Abrams-Draine,23,DEN,CB,5,1,1,16,7,43.8,85,12.1,5.3,0,34.6,12.4,63,22,0,0,0,0,0,0,9,0,0,AbraKr00,
754,Alex Austin,23,NWE,CB,9,3,0,22,10,45.5,93,9.3,4.2,2,87.9,13.1,56,37,0,0,0,0,0,0,9,2,18.2,AustAl00,
755,Boogie Basham,27,NYG,OLB,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9,0,0,BashCa00,,,,,,
756,Matthew Butler,25,LVR,DT,7,1,0,1,0,0,11,11,0,72.9,6,6,5,0,0,0,0,0,0,9,0,0,ButlMa02,,
757,Brandon Codrington,24,BUF,DB,17,0,0,13,10,76.9,67,6.7,5.2,2,127.2,5,46,21,0,0,0,0,0,0,9,0,0,CodrBr00,
758,Dallis Flowers,27,IND,CB,4,0,0,7,7,100,125,17.9,17.9,1,158.3,7.7,54,71,0,0,0,0,0,0,9,3,25,FlowDa00,
759,C.J. Goodwin,34,DAL,CB,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,GoodC.00,,,,,,
760,Dre Greenlaw,27,SFO,LB,2,2,0,3,2,66.7,24,12,8,0,91,-1,-3,27,1,0,0,0,0,0,9,0,0,AP CPoY-19,GreeDr00
761,Ty'Ron Hopper,23,GNB,LB,17,0,0,3,1,33.3,10,10,3.3,0,43.7,4.3,5,5,0,0,0,0,0,0,9,1,10,HoppTy00,
762,Khaleke Hudson,27,2TM,OLB,17,0,0,0,0,0,0,0,0,2,0,1,0,0,1,9,0,0,HudsKh00,,,,,,
762,Khaleke Hudson,27,NOR,LB,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,HudsKh00,,,,,,,
762,Khaleke Hudson,27,CLE,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,0,HudsKh00,,,,,,
763,Caleb Johnson,26,JAX,LB,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,JohnCa04,,,,,,
764,Vi Jones,26,TAM,LB,7,0,0,2,2,100,8,4,4,0,83.3,-1.5,-3,11,2,0,0,0,0,0,9,0,0,JoneVi00,
765,Jordan Magee,23,WAS,LB,8,1,0,1,0,0,0,0,0,39.6,-1,0,0,1,0,0,0,0,0,9,0,0,MageJo00,,
766,Takkarist McKinley,29,NYJ,DL,7,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2,9,1,10,McKiTa00,,,,,,
767,Jeremiah Moon,26,PIT,LB,13,1,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,MoonJe00,,,,,,
768,David Ojabo,24,BAL,OLB,13,0,0,3,1,33.3,25,25,8.3,0,64.6,-0.3,-1,26,7,3,4,0,2,9,9,2,18.2,OjabDa00,
769,Jeff Okudah,25,HOU,CB,6,0,0,11,8,72.7,126,15.8,11.5,1,140.7,10.1,50,76,0,0,0,0,0,0,9,1,10,OkudJe00,
770,Kendall Sheffield,28,NYJ,CB,6,0,0,12,5,41.7,46,9.2,3.8,1,80.6,9.2,23,23,1,0,0,0,0,0,9,3,25,ShefKe00,
771,Mekhi Wingo,21,DET,DL,11,0,0,0,0,0,0,0,0,0,1,1,0,0,2,9,0,0,WingMe00,,,,,,
772,Jalyn Armour-Davis,25,BAL,CB,7,2,0,13,9,69.2,94,10.4,7.2,1,115.5,6.9,56,38,0,0,0,0,0,0,8,1,11.1,ArmoJa00,
